id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province
AVwed_WP_7pvs4fzDRDL,1190 Calimesa Blvd,"Mexican Restaurant,Restaurant,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food,Restaurants",Calimesa,US,us/ca/calimesa/1190calimesablvd/-864103396,33.994019,-117.058108,Taco Bell,92320,CA
AVweWtGh_7pvs4fzCQT2,1551 Monument Blvd,"Hamburgers & Hot Dogs,Burger Joint,Restaurant,Fast Food Restaurant,Burgers,Fast Food,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Salad,Restaurants",Concord,US,us/ca/concord/1551monumentblvd/-791445730,37.953464,-122.043851,Wendys,94520,CA
AWMV-_GSIxWefVJwz22B,24301 Muirlands Blvd Ste S,"Restaurant,Mediterranean,Take-out,Middle Eastern,Lacto,Lebanese,Fast food,Ovo,Non-veg",Lake Forest,US,us/ca/lakeforest/24301muirlandsblvdstes/1519769236,33.6296,-117.705299,Barbonzai,92630,CA
AWOnnqBCa4HuVbedQYhm,25970 Iris Ave Ste 7B,"Fast Food Restaurant,Sandwich Place",Moreno Valley,US,us/ca/morenovalley/25970irisaveste7b/-891525969,33.891362,-117.207774,Subway,92551,CA
AV5bGlVOIxWefVJwo4nP,1620 E Monte Vista Ave Ste 101,"Mexican Restaurant,Carry-out food,Mexican Restaurants,Taco Place,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Burrito Place",Vacaville,US,us/ca/vacaville/1620emontevistaaveste101/1143321601,38.366904,-121.962417,Chipotle Mexican Grill,95688,CA
AVweJKR0ByjofQCxvpVL,768 Woodside Rd,"Restaurant,Fast Food Restaurant,wich Place,Fast Food Restaurants,Take Out Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Redwood City,US,us/ca/redwoodcity/768woodsiderd/-891525969,37.467046,-122.224513,SUBWAY,94061,CA
AVwc4fNWIN2L1WUfp7El,1029 Arnold Dr,"Asian Restaurant,BBQ Joint,Fast Food Restaurant",Martinez,US,us/ca/martinez/1029arnolddr/415947181,37.996939,-122.108241,LL Hawaiian Barbecue,94553,CA
AVwd9JV7_7pvs4fz-vfa,8511 Westminster Ave,"Carry-out food,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food,Restaurants,Mexican Restaurant,Restaurant,Fast Food Restaurant",Garden Grove,US,us/ca/gardengrove/8511westminsterave/-864103396,33.758626,-117.981537,Taco Bell,92844,CA
AWnZOJ82Z4Yw-wtdQDak,5942 Edinger Ave 104,"Sandwich Place,Fast Food Restaurant",Huntington Beach,US,us/ca/huntingtonbeach/5942edingerave104/-1947870258,33.729569,-118.02552,Jimmy Johns,92649,CA
AV1Tp4ftLD2H7whiZ9p4,16420 Whittier Blvd,"Pizza,Restaurant,Italian,Fast Food,Pizza Place",Whittier,US,us/ca/whittier/16420whittierblvd/-66712705,33.93996,-117.980009,Pizza Hut,90603,CA
AWnYnGYXQTFama1XZK5t,"1600 S. Azusa Avenue, Unit 169G","Hot Dog Joint,Fast Food Restaurant,American Restaurant",Rowland Heights,US,"us/ca/rowlandheights/1600s.azusaavenue,unit169g/-420782750",33.994358,-117.9271,Hot Dog on a Stick,91748,CA
AVwclbLOIN2L1WUfmne4,4351 S Central Ave,"Pizza,Restaurant,Pizza Place South LA,Fast Food,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Los Angeles,US,us/ca/losangeles/4351scentralave/-66712705,34.004517,-118.25681,Pizza Hut,90011,CA
AVwdRTIi_7pvs4fz4G73,791 N Wendy Dr,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Fast Food Restaurant",Newbury Park,US,us/ca/newburypark/791nwendydr/-864103396,34.189064,-118.94119,Taco Bell,91320,CA
AWEcbLYTIxWefVJwxv0B,"27321 La Paz Road, Suite B","Chinese Restaurant,Asian Restaurant,Fast Food Restaurant",Laguna Niguel,US,"us/ca/lagunaniguel/27321lapazroad,suiteb/-991981113",33.56683,-117.708355,Pei Wei,92677,CA
AVwdQ63IIN2L1WUft-3Q,101 Main St,"Fast Food Restaurant,Huntington Beach Restaurants",Huntington Beach,US,us/ca/huntingtonbeach/101mainst/-2061630068,33.65723,-118.001999,Burger King,92648,CA
AVweO1Px_7pvs4fzBMQf,2424 Magowan Dr,"Carry-out food,Italian Restaurant,Caterers,Restaurant delivery service,American,American restaurants,Karaoke,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Wings Joint,Family style restaurants,Pizza Place,Catering,Banquet facilities",Santa Rosa,US,us/ca/santarosa/2424magowandr/330000776,38.445567,-122.686138,Round Table Pizza,95405,CA
AVwdhM0E_7pvs4fz6rqF,1737 S Bascom Ave,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,American,Fast Food Restaurant,Burgers,Burger Joint East Campbell,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Campbell,US,us/ca/campbell/1737sbascomave/-230519289,37.291709,-121.932052,Jack in the Box,95008,CA
AVwcnGlP_7pvs4fzxCQQ,3101 N San Fernando Rd,"Fast Food Restaurant Glassell Park,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Los Angeles,US,us/ca/losangeles/3101nsanfernandord/-2061630068,34.115262,-118.245895,Burger King,90065,CA
AWPJ1MgYRxPSIh2RvKWj,9149 S Sepulveda Blvd,"Restaurant,Burger Joint,Fast Food Restaurant",Los Angeles,US,us/ca/losangeles/9149ssepulvedablvd/-2089171078,33.953658,-118.396897,InNOut Burger,90045,CA
AVwd_66XkufWRAb5_Gmb,711 W Shaw Ave,"Restaurant,Fast Food Restaurant,Sandwich Place",Clovis,US,us/ca/clovis/711wshawave/-891525969,36.809842,-119.725666,SUBWAY,93612,CA
AVwddK7nkufWRAb56F7h,15555 E 14th St,"Fast Food Restaurant,wich Place,Sandwich Place",San Leandro,US,us/ca/sanleandro/15555e14thst/-891525969,37.700388,-122.12586,Subway,94578,CA
AVwc0j63ByjofQCxijvp,74520 Highway 111,"Asian Restaurants,Restaurant,Chinese Restaurant,Chinese Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Palm Desert,US,us/ca/palmdesert/74520highway111/-1191797674,33.72173,-116.364594,Panda Express,92260,CA
AVwchBpHkufWRAb5wAWX,635 W 19th St,"Restaurant,Carry-out food,Hot dog restaurants,American,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food,Restaurants",Costa Mesa,US,us/ca/costamesa/635w19thst/-1161002137,33.643177,-117.924793,McDonalds,92627,CA
AVwcvYP_kufWRAb5ygoO,12820 Day St,"Restaurant,Fast Food Restaurant,Food",Moreno Valley,US,us/ca/morenovalley/12820dayst/1850247079,33.935287,-117.278472,Bakers Drive Thru,92553,CA
AVwdqCGbByjofQCxrRtd,1300 E Rosecrans Ave,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Fast Food Restaurant,American restaurants,Fast Food Restaurants,Restaurants",Compton,US,us/ca/compton/1300erosecransave/1576611864,33.903184,-118.209418,Wienerschnitzel,90221,CA
AVwcli_jByjofQCxf78a,369 S Winchester Blvd,"Take Out,Carry-out food,Mexican,Mexican Restaurants,Taco Place,Food and Beverage,Tex-mex restaurants,Southwestern restaurants,Fast Food,Restaurants,Mexican Restaurant,Restaurant,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place",San Jose,US,us/ca/sanjose/369swinchesterblvd/1143321601,37.321716,-121.95055,Chipotle Mexican Grill,95128,CA
AVwdSlKNkufWRAb54V-P,5460 Beach Blvd,"Burger Joint,Restaurant,American,Fast Food Restaurant,Burgers,Fast Food,Restaurants",Buena Park,US,us/ca/buenapark/5460beachblvd/-230519289,33.881989,-117.997048,Jack in the Box,90621,CA
AV4yu4QE3-Khe5l_SGuL,2200 White Ln Ste B,"Fast Food Restaurant,wich Place,Sandwich Place",Bakersfield,US,us/ca/bakersfield/2200whitelnsteb/-891525969,35.318059,-119.027472,SUBWAY,93304,CA
AVwc3yFnIN2L1WUfpz-W,3050 Hotel Dr,"Breakfast,Cafe,Food Delivery,Bakery,Take Out Restaurants,Health Food Restaurants,Fast Food,Bagel Shops,Restaurants,American Restaurants,Coffee Shops,Restaurant,Traditional American,Coffeehouses,Bakeries,Catering,Sandwich Place,Café,Sandwich Shops",Turlock,US,us/ca/turlock/3050hoteldr/-1631107135,37.522292,-120.882681,Panera Bread,95380,CA
AVwcfdbgkufWRAb5vujz,46050 Fremont Blvd,"Restaurant,Carry-out food,Delicatessens,Service stations,Fast Food Restaurant,Fast Food,Convenience stores,Sandwiches,Sandwich Place,Car washing and polishing,Restaurants",Fremont,US,us/ca/fremont/46050fremontblvd/-891525969,37.490407,-121.947874,Subway,94538,CA
AV1Tpske3D1zeR_xEzpi,5809 Rosemead Boulevard,"Restaurant,Mexican,Take-out,Lacto,Fast food,Non-veg",Temple City,US,us/ca/templecity/5809rosemeadboulevard/1663550570,34.104768,-118.074582,Chipotle,91780,CA
AVweYMnQkufWRAb5CZAZ,4718 Admiralty Way,"Restaurant,Mexican,Take-out,Lacto,Fast food,Non-veg",Marina del Rey,US,us/ca/marinadelrey/4718admiraltyway/1663550570,33.97942,-118.43966,Chipotle,90292,CA
AVwcrd5lByjofQCxg_Rj,509 E Palmdale Blvd,"Restaurant,Fast Food Restaurant,Sandwich Place,Restaurants",Palmdale,US,us/ca/palmdale/509epalmdaleblvd/-891525969,34.579867,-118.120414,SUBWAY,93550,CA
AVwcgF1W_7pvs4fzvwij,5595 E Santa Ana Canyon Rd,"Pizza,Restaurant,Fast Food,Pizza Place",Anaheim,US,us/ca/anaheim/5595esantaanacanyonrd/-1055723171,33.85195,-117.792061,Dominos Pizza,92807,CA
AVwck_reByjofQCxf1aI,1360 Eastlake Pkwy,"Fast Food Restaurant,sandwich place,Fast Food Restaurant East Chula Vista",Chula Vista,US,us/ca/chulavista/1360eastlakepkwy/-26676258,32.631817,-116.967815,Blimpie,91915,CA
AVwelng2_7pvs4fzEaTA,9141 E Stockton Blvd,"Mexican Restaurants,Fast Food Restaurant,Fast Food Restaurants,Restaurants",Elk Grove,US,us/ca/elkgrove/9141estocktonblvd/-864103396,38.42454,-121.39042,Taco Bell,95624,CA
AWm5PQ1LRxPSIh2RHlGw,5776 Lindero Canyon Rd,Fast Food Restaurant,Thousand Oaks,US,us/ca/thousandoaks/5776linderocanyonrd/659024989,34.155251,-118.795355,Quiznos,91362,CA
AVwdfEZLByjofQCxplAK,1111 Pacific Coast Hwy,"Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops,Sandwich Place Harbor City",Harbor City,US,us/ca/harborcity/1111pacificcoasthwy/-891525969,33.790759,-118.297102,SUBWAY,90710,CA
AVwctfqA_7pvs4fzyI5D,4430 York Blvd,"BBQ Joint,Fast Food Restaurant,BBQ Joint and Fast Food Restaurant,wholesale locks & locksmiths",Los Angeles,US,us/ca/losangeles/4430yorkblvd/415960635,34.123532,-118.219654,L L Hawaiian Barbeque,90041,CA
AV1eQUwZ3-Khe5l_NAaT,480 E St,"Restaurant,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Restaurants",Williams,US,us/ca/williams/480est/-2061630068,39.15623,-122.147033,Burger King,95987,CA
AVwdJAUnkufWRAb52tEf,833 E Cypress Ave,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Redding,US,us/ca/redding/833ecypressave/554191587,40.570794,-122.356235,Carls Jr,96002,CA
AWmfpI2Sa4HuVbedoxky,2091 W Florida Ave,"Fast Food Restaurant,Restaurants",Hemet,US,us/ca/hemet/2091wfloridaave/-1161002137,33.746721,-116.993253,McDonalds,92545,CA
AVzA1HuFLD2H7whiWE-9,8875 Glenoaks Blvd,"Restaurant,Fast Food Restaurant,Burgers,Fast Food,Restaurants",Sun Valley,US,us/ca/sunvalley/8875glenoaksblvd/554191587,34.23,-118.3672,Carl's Jr,91352,CA
AVwdcmkpIN2L1WUfv6qz,1171 N State St,"Carry-out food,Burger Joint,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants,Burger Joint and Fast Food Restaurant",San Jacinto,US,us/ca/sanjacinto/1171nstatest/554191587,33.8022,-116.9703,Carl's Jr,92583,CA
AVzBBJZO-gnIPe8DShM8,2699 E Bidwell St,"Mexican Restaurant,Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",Folsom,US,us/ca/folsom/2699ebidwellst/1550891556,38.6563,-121.1263,Del Taco,95630,CA
AVzRVKknFcQ3k02bBtKJ,13370 Lincoln Way,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",Auburn,US,us/ca/auburn/13370lincolnway/-1161002137,38.9224,-121.056,McDonald's,95603,CA
AWjW-IEoa4HuVbedib7H,83 West Main St,"Fast Food,Chicken,Restaurants",Woodland,US,us/ca/woodland/83westmainst/106088,38.6773,-121.7873,KFC,95695,CA
AV57xniCIxWefVJwqFFo,92 W Court St,"Pizza,Carry-out food,Restaurant delivery service,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Pizza Place,Restaurants",Woodland,US,us/ca/woodland/92wcourtst/-66712705,38.6793,-121.7876,Pizza Hut,95695,CA
AVwczQvt_7pvs4fzzG3x,1980 Columbus Pky,"Burger Joint,Fast Food Restaurant,Fast Food,Fast Food Restaurant and Burger Joint",Benicia,US,us/ca/benicia/1980columbuspky/-2061630068,38.0788,-122.1906,Burger King,94510,CA
AVwdqkarIN2L1WUfyD75,3210 W Lincoln Ave,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurants,Take Out Restaurants,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Hamburgers and Hot Dogs,Sandwich Shops",Anaheim,US,us/ca/anaheim/3210wlincolnave/-1161002137,33.8316,-118.0027,McDonald's,92801,CA
AVzRWh183D1zeR_xBV69,3289 Zinfandel Dr,"Carry-out food,Breakfast,Delicatessens,Food Delivery,Bakery,Take Out Restaurants,Health Food Restaurants,Bistro restaurants,Fast Food,Cafes,Restaurants,Restaurant,American Restaurants,Coffee Shops,Traditional American,wich Place,Coffeehouses,Bakeries,Sandwich Place,Catering,Sandwich Shops",Rancho Cordova,US,us/ca/ranchocordova/3289zinfandeldr/-1631107135,38.5823,-121.2844,Panera Bread,95670,CA
AVzA00RZ-gnIPe8DSb7Z,6477 Almaden Rd Spc D-1a,"Fast Food Restaurant,Fast Food",San Jose,US,us/ca/sanjose/6477almadenrdspcd-1a/-2061630068,37.2208,-121.8619,Burger King,95120,CA
AVwciKgT_7pvs4fzwJgG,611 Douglas Dr,"Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Restaurants,Food,Fast Food Restaurant and Food",Oceanside,US,us/ca/oceanside/611douglasdr/554191587,33.2443,-117.3232,Carl's Jr.,92058,CA
AVzA2Vk1FcQ3k02bBYFl,18271 Gale Ave,"Restaurant,Burger Joint,Carry-out food,Breakfast,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Chicken,Hamburgers,Restaurants",Rowland Heights,US,us/ca/rowlandheights/18271galeave/-230519289,33.9966,-117.9054,Jack in the Box,91748,CA
AVwcss9uByjofQCxhNBa,500 E 4th St,"Restaurant,Burger Joint,Breakfast,Fast Food Restaurant,Fast Food,Chicken,Hamburgers",Perris,US,us/ca/perris/500e4thst/-230519289,33.7827,-117.2187,Jack in the Box,92570,CA
AVzRTdM5LD2H7whiWdJV,3070 Travis Blvd,"Carry-out food,Mexican,Breakfast,Tex-mex restaurants,Southwestern restaurants,Vegetarian,American restaurants,Mexican restaurants,Fast Food,Restaurants,Mexican Restaurant,Restaurant,Fast Food Restaurant",Fairfield,US,us/ca/fairfield/3070travisblvd/-864103396,38.2588,-122.0671,Taco Bell,94534,CA
AV1c2ssrIxWefVJweI_g,2000 Alamo Drive,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",Vacaville,US,us/ca/vacaville/2000alamodrive/-864103396,38.335,-121.97,Taco Bell,95687,CA
AVzj5hwBLD2H7whiXVO3,3328 El Camino Avenue,"Restaurant,Breakfast,Traditional American,Food Delivery,Fast Food,Coffeehouses,Bakeries,Bagel Shops,Catering,Restaurants,Sandwich Shops",Sacramento,US,us/ca/sacramento/3328elcaminoavenue/-1631107135,38.6102,-121.3857,Panera Bread,95821,CA
AVweFQjhIN2L1WUf10qV,13456 S Highway 101,"Delis And Delicatessens,Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Hopland,US,us/ca/hopland/13456shighway101/-891525969,38.9256,-123.0529,Subway,95449,CA
AV1dw7HYa4HuVbed6hsK,2031 White Lane,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",Bakersfield,US,us/ca/bakersfield/2031whitelane/1780593795,35.3171,-119.0255,Sonic Drive-In,93304,CA
AVwc-89Z_7pvs4fz1B8s,1442 Hulsey Way,"Mexican Restaurant,Mexican Restaurants,Mexican,Taco Place,Fast Food Restaurants,Take Out Restaurants,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place,Restaurants",Manteca,US,us/ca/manteca/1442hulseyway/1143321601,37.7963,-121.193,Chipotle Mexican Grill,95336,CA
AV1c_rj5RxPSIh2RZKAc,28532 Oso Parkway,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",Rancho Santa Margarita,US,us/ca/ranchosantamargarita/28532osoparkway/-864103396,33.5835,-117.6329,Taco Bell,92688,CA
AWmfWkiwRxPSIh2RGmJO,2402 South Grove Ave,Fast Food,Ontario,US,us/ca/ontario/2402southgroveave/-2061630068,34.0295,-117.6289,Burger King,91761,CA
AWh0wW0ba4HuVbedf7n4,1701 E Bayshore Rd.,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",Palo Alto,US,us/ca/paloalto/1701ebayshorerd./-864103396,37.4591,-122.1372,Taco Bell,94303,CA
AVwedfAEIN2L1WUf5IPv,238 W Felicita Ave,"Burger Joint,Carry-out food,Restaurant,Breakfast,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Chicken,Hamburgers,Restaurants",Escondido,US,us/ca/escondido/238wfelicitaave/-230519289,33.1051,-117.0728,Jack in the Box,92025,CA
AVz7XP85FcQ3k02bDhzz,4020 University Pkwy,"Restaurant,Burger Joint,Carry-out food,Breakfast,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Chicken,Hamburgers,Restaurants",San Bernardino,US,us/ca/sanbernardino/4020universitypkwy/-230519289,34.1639,-117.3342,Jack in the Box,92407,CA
AVwdYEwckufWRAb55QhJ,815 Highland Ave,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,American,Fast Food Restaurant,Burgers,American restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurants,Restaurants",National City,US,us/ca/nationalcity/815highlandave/-2061630068,32.6777,-117.0982,Burger King,91950,CA
AVzBCT8hFcQ3k02bBc0z,1707 East Valley Parkway,"Fast Food Restaurant,Fast Food",Escondido,US,us/ca/escondido/1707eastvalleyparkway/-2061630068,33.1346,-117.0576,Burger King,92027,CA
AV1eRLqTRxPSIh2RZyek,535 W Capitol Expressway,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",San Jose,US,us/ca/sanjose/535wcapitolexpressway/-864103396,37.2749,-121.8524,Taco Bell,95136,CA
AVweFY7LkufWRAb5_2vh,4250 Ming Ave,"Restaurant,Taco Place,Fast Food Restaurant,Restaurants",Bakersfield,US,us/ca/bakersfield/4250mingave/1550891556,35.3397,-119.0498,Del Taco,93309,CA
AWjSK_vQa4HuVbediZx2,7272 East 14th Street,"Fast Food,Chicken,Restaurants",Oakland,US,us/ca/oakland/7272east14thstreet/106088,37.7597,-122.1873,KFC,94621,CA
AVweVVIEIN2L1WUf4AcS,2550 Hoen Frontage Rd,"Restaurant,Burger Joint,Breakfast,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Chicken,Hamburgers and Hot Dogs,Hamburgers,Restaurants",Santa Rosa,US,us/ca/santarosa/2550hoenfrontagerd/-230519289,38.4352,-122.6865,Jack in the Box,95405,CA
AV12hBDSIxWefVJwhuWJ,3300 Panama Lane,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",Bakersfield,US,us/ca/bakersfield/3300panamalane/-864103396,35.297,-119.0393,Taco Bell,93313,CA
AWkGKdsS3-Khe5l_1ZiE,340 West Maude Avenue,"Fast Food,Chicken,Restaurants",Sunnyvale,US,us/ca/sunnyvale/340westmaudeavenue/106088,37.3891,-122.0296,KFC,94085,CA
AVwdZhLvByjofQCxos_Q,3855 Bedford Canyon Rd,"Restaurant,Burger Joint,Carry-out food,Breakfast,Hot dog restaurants,Fried Chicken Joint,Fast Food Restaurant,Hamburger restaurants,Fast Food,Chicken,Hamburgers,Restaurants",Corona,US,us/ca/corona/3855bedfordcanyonrd/-230519289,33.8218,-117.5236,Jack in the Box,92883,CA
AVzBApwBFcQ3k02bBbjH,5126 Arlington Ave,"Restaurant,Burger Joint,Breakfast,Fried Chicken Joint,Fast Food Restaurant,Fast Food,Chicken,Hamburgers",Riverside,US,us/ca/riverside/5126arlingtonave/-230519289,33.9458,-117.415,Jack in the Box,92504,CA
AVwd80zukufWRAb5-q13,385 E 17th St,"Restaurant,Burger Joint,Carry-out food,Breakfast,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Chicken,Hamburgers,Restaurants",Costa Mesa,US,us/ca/costamesa/385e17thst/-230519289,33.6309,-117.9127,Jack in the Box,92627,CA
AVzBDE85LD2H7whiWLJK,25800 Jeronimo Rd Ste 500,"Burger Joint,Restaurant,Carry-out food,Breakfast,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Chicken,Fast food restaurants,Hamburgers,Restaurants",Mission Viejo,US,us/ca/missionviejo/25800jeronimordste500/-230519289,33.6164,-117.6797,Jack in the Box,92691,CA
AVwckITQByjofQCxfrHx,1354 East Ave,"Carry-out food,Restaurant,Caterers,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Latin American Restaurants,Catering,Restaurants",Chico,US,us/ca/chico/1354eastave/-1200783778,39.7612,-121.822,El Patron East Ave.,95926-7336,CA
AVwcfqvvIN2L1WUflkS2,1320 E Washington St,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,American Restaurants,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Restaurants",Colton,US,us/ca/colton/1320ewashingtonst/515897258,34.0481,-117.304,George's Burgers,92324,CA
AVzRTt9K-gnIPe8DS073,11285 Sierra Ave,"Restaurant,Burger Joint,Carry-out food,Breakfast,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Chicken,Hamburgers,Restaurants",Fontana,US,us/ca/fontana/11285sierraave/-230519289,34.0487,-117.4348,Jack in the Box,92337,CA
AVzA01fh3D1zeR_xA_Ng,59 Technology Dr,"Mexican Restaurant,Mexican Restaurants,Taco Place,Fast Food Restaurant,Fast Food Restaurants,Restaurants",Irvine,US,us/ca/irvine/59technologydr/1550891556,33.6569,-117.7397,Del Taco,92618,CA
AVwco9QVIN2L1WUfnQL1,630 Hegenberger Rd,"Mexican Restaurant,Restaurant,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food,Restaurants",Oakland,US,us/ca/oakland/630hegenbergerrd/-864103396,37.7469,-122.1957,Taco Bell,94621,CA
AVwch6YkkufWRAb5wLUT,1700 Contra Costa Blvd,"Carry-out food,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food,Restaurants,Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Fast Food Restaurant",Pleasant Hill,US,us/ca/pleasanthill/1700contracostablvd/-864103396,37.9532,-122.0597,Taco Bell,94523,CA
